-0.114871 0.034708   
-0.211998 -0.182913   
0.064184 -0.435294   
0.314303 -0.414263   
0.548075 -0.244159   
0.677627 0.056755   
0.633111 0.420441   
0.389329 0.744327   
-0.019068 0.919802   
-0.499812 0.866134   
-0.923672 0.55967   
-1.158972 0.048828   
-1.110803 -0.551106   
-0.753578 -1.083753   
-0.474336 -1.2746   
-0.146644 -1.392299   
0.210048 -1.424598   
0.573224 -1.364483   
0.918725 -1.210927   
1.222349 -0.969259   
1.46153 -0.6511   
1.616973 -0.273856   
1.674139 0.14021   
1.624452 0.565293   
1.466156 0.973646   
1.20473 1.337395   
0.852825 1.630426   
0.429704 1.830233   
-0.039784 1.919588   
-0.526664 1.887915   
-0.999616 1.732273   
