# n
 236 
# y
 5 3 3 3 3 5 3 3 2 4 0 5 4 4 1 4 7 18 9 21 5 2 8 7 6 4 0 2 40 20 21 12 5 6 6 5 14 13 6 0 26 12 6 22 12 6 8 4 4 4 6 2 7 9 12 14 16 24 10 9 11 0 0 5 0 0 3 3 37 29 28 29 3 5 2 5 3 0 6 7 3 4 3 4 3 4 3 4 2 3 3 5 8 12 2 8 18 24 76 25 2 1 2 1 3 1 4 2 13 15 13 12 11 14 9 8 8 7 9 4 0 4 3 0 3 6 1 3 2 6 7 4 4 3 1 3 22 17 19 16 5 4 7 4 2 4 0 4 3 7 7 7 4 18 2 5 2 1 1 0 0 2 4 0 5 4 0 3 11 14 25 15 10 5 3 8 19 7 6 7 1 1 2 3 6 10 8 8 2 1 0 0 102 65 72 63 4 3 2 4 8 6 5 7 1 3 1 5 18 11 28 13 6 3 4 0 3 5 4 3 1 23 19 8 2 3 0 1 0 0 0 0 1 4 3 2 
# p
 6 
# X
1 1.01160091167848 0 3.43398720448515 -0.3 0
1 1.01160091167848 0 3.43398720448515 -0.1 0
1 1.01160091167848 0 3.43398720448515 0.1 0
1 1.01160091167848 0 3.43398720448515 0.3 0
1 1.01160091167848 0 3.40119738166216 -0.3 0
1 1.01160091167848 0 3.40119738166216 -0.1 0
1 1.01160091167848 0 3.40119738166216 0.1 0
1 1.01160091167848 0 3.40119738166216 0.3 0
1 0.405465108108164 0 3.2188758248682 -0.3 0
1 0.405465108108164 0 3.2188758248682 -0.1 0
1 0.405465108108164 0 3.2188758248682 0.1 0
1 0.405465108108164 0 3.2188758248682 0.3 0
1 0.693147180559945 0 3.58351893845611 -0.3 0
1 0.693147180559945 0 3.58351893845611 -0.1 0
1 0.693147180559945 0 3.58351893845611 0.1 0
1 0.693147180559945 0 3.58351893845611 0.3 0
1 2.80336038090653 0 3.09104245335832 -0.3 0
1 2.80336038090653 0 3.09104245335832 -0.1 0
1 2.80336038090653 0 3.09104245335832 0.1 0
1 2.80336038090653 0 3.09104245335832 0.3 0
1 1.90954250488444 0 3.36729582998647 -0.3 0
1 1.90954250488444 0 3.36729582998647 -0.1 0
1 1.90954250488444 0 3.36729582998647 0.1 0
1 1.90954250488444 0 3.36729582998647 0.3 0
1 1.09861228866811 0 3.43398720448515 -0.3 0
1 1.09861228866811 0 3.43398720448515 -0.1 0
1 1.09861228866811 0 3.43398720448515 0.1 0
1 1.09861228866811 0 3.43398720448515 0.3 0
1 2.56494935746154 0 3.73766961828337 -0.3 0
1 2.56494935746154 0 3.73766961828337 -0.1 0
1 2.56494935746154 0 3.73766961828337 0.1 0
1 2.56494935746154 0 3.73766961828337 0.3 0
1 1.74919985480926 0 3.61091791264422 -0.3 0
1 1.74919985480926 0 3.61091791264422 -0.1 0
1 1.74919985480926 0 3.61091791264422 0.1 0
1 1.74919985480926 0 3.61091791264422 0.3 0
1 0.916290731874155 0 3.3322045101752 -0.3 0
1 0.916290731874155 0 3.3322045101752 -0.1 0
1 0.916290731874155 0 3.3322045101752 0.1 0
1 0.916290731874155 0 3.3322045101752 0.3 0
1 2.56494935746154 0 3.58351893845611 -0.3 0
1 2.56494935746154 0 3.58351893845611 -0.1 0
1 2.56494935746154 0 3.58351893845611 0.1 0
1 2.56494935746154 0 3.58351893845611 0.3 0
1 2.11021320034659 0 3.17805383034795 -0.3 0
1 2.11021320034659 0 3.17805383034795 -0.1 0
1 2.11021320034659 0 3.17805383034795 0.1 0
1 2.11021320034659 0 3.17805383034795 0.3 0
1 1.50407739677627 0 3.13549421592915 -0.3 0
1 1.50407739677627 0 3.13549421592915 -0.1 0
1 1.50407739677627 0 3.13549421592915 0.1 0
1 1.50407739677627 0 3.13549421592915 0.3 0
1 2.35137525716348 0 3.58351893845611 -0.3 0
1 2.35137525716348 0 3.58351893845611 -0.1 0
1 2.35137525716348 0 3.58351893845611 0.1 0
